year,id1,id2
2004,827,56311
2004,827,62429
2005,828,70862
2005,830,60343
2005,830,68643
2004,831,1841
2004,831,7927
2004,831,10000
2004,831,13350
2004,831,15226
2004,831,21635
2004,831,32329
2004,831,38561
2004,831,40965
2004,831,46355
2004,831,47895
2004,831,51232
2004,831,56247
2004,831,67154
2004,831,74938
2004,831,78898
2009,833,26301
2005,833,28084
2002,833,31358
2011,833,71368
2006,834,25878
2006,834,26677
2001,834,34214
2006,834,73455
2006,836,17759
2006,836,78951
1966,838,32069
1998,840,30937
2000,841,1854
2000,841,6598
2000,841,12239
1998,841,60521
2000,841,63351
2005,842,18855
2003,842,28611
2004,842,56770
2004,842,58004
2004,842,60495
2004,842,68099
2006,842,73016
2004,842,77449
2002,843,39532
2014,844,36821
2005,844,60228
2005,844,68541
1999,845,18202
2002,845,30918
1999,845,32436
2002,845,48063
1999,845,58295
2006,846,17093
2014,847,30913
2005,848,46816
2004,848,52447
2004,848,71814
1996,849,25947
2005,850,28410
2005,850,35067
1999,850,39547
2012,850,76141
2013,851,6937
2013,851,78058
2004,852,8107
2004,852,37023
1999,853,9314
1999,853,72235
2014,855,8004
2012,855,9561
2012,855,12257
2016,855,23379
2010,855,28456
2014,855,39890
2005,857,5660
2005,857,13308
2005,857,34093
2005,857,40934
2006,857,50333
2005,857,53858
2005,857,55709
2005,857,55749
2015,858,6486
2015,858,37213
2009,860,13455
2002,862,54779
2003,862,55173
1996,863,22610
1996,863,66314
1996,863,68292
2004,865,1106
1998,865,5346
2003,865,29602
1985,865,35414
2001,865,42894
2004,865,42917
2004,865,45440
1998,865,59867
1985,865,64606
1985,865,64772
1992,866,16896
1994,866,42510
1994,866,57408
2015,867,1603
2015,867,2856
2014,867,3570
2014,867,47089
2014,867,58678
2004,868,28465
2002,869,2579
2012,871,16078
2012,871,26723
2002,872,69073
2012,873,3695
2012,873,26855
2012,873,63548
2012,873,70019
2003,874,8638
2003,874,64252
2005,875,17562
2005,875,25070
2000,876,959
1999,877,18967
1999,877,37018
2004,877,43038
2015,878,26607
2016,878,36657
2004,878,40579
2017,878,52906
2004,878,57554
2005,878,60648
2001,879,1110
2001,879,2108
2016,880,54857
2016,880,57146
1998,882,41613
2004,883,22187
2005,883,32434
2005,883,36896
2011,884,58479
2015,884,76024
2005,885,30943
2005,885,71450
2002,886,53297
2003,887,64595
2011,888,6304
2011,888,22507
2011,888,44596
2009,888,65407
2016,889,70906
2016,889,79379
2003,890,78057
2001,891,56761
2001,891,70946
2009,892,1705
2009,892,3193
2006,892,3366
2009,892,3379
2009,892,3924
2006,892,4242
2009,892,4797
2009,892,9648
2006,892,13624
2005,892,16333
2002,892,20136
2013,892,20838
2009,892,26722
2009,892,27227
2009,892,27897
2009,892,37098
2009,892,38929
2002,892,57050
1999,892,70639
2007,892,79887
2001,894,12728
2002,895,51606
2000,896,32244
2001,896,56916
2015,897,23634
2015,897,47983
2004,898,17554
2011,898,23773
2014,898,23969
2011,898,26016
2011,898,26122
2014,898,28868
2014,898,30819
2001,898,32865
2006,898,38763
2012,898,52911
2000,898,54895
2013,898,56906
2014,898,62044
2012,898,63534
2005,898,68020
2006,898,68797
2006,899,57690
2004,900,6160
2017,902,1759
2017,902,3146
2017,902,4797
2017,902,4907
2017,902,14038
2017,902,14993
2017,902,19106
2017,902,27274
2017,902,27287
2017,902,33321
1992,904,9409
1992,904,13187
2005,905,15406
2005,906,22125
2005,906,27142
2005,906,56928
2001,910,70675
2015,912,30472
2015,912,37410
2000,913,8350
2000,913,63674
2000,913,65729
2016,914,41073
2005,915,21669
2005,915,28661
2005,915,56840
2005,915,78568
2016,916,36370
2016,916,43350
2012,916,76995
1995,917,36267
1994,917,46360
1995,917,57648
2013,918,41048
2001,919,28591
2005,922,48794
2003,923,27751
2003,923,49480
2003,923,59922
2006,925,8453
2004,925,20860
2005,925,34087
2006,925,47961
2006,925,55319
1987,926,51628
1987,926,59877
1993,926,67746
2006,928,2428
2003,928,5286
2003,928,21745
2005,928,28657
2004,928,51044
2017,928,53835
2004,928,74482
2003,929,50488
2003,930,1061
2003,930,8355
2003,930,8546
2003,930,16249
2003,930,33578
2003,930,65110
2005,931,13050
2005,931,66882
2011,932,19674
1997,932,28858
2014,934,11292
2012,934,24503
2011,935,6361
2011,935,38936
2002,936,57018
2003,936,59563
2003,936,74737
1961,937,53827
1999,938,27982
2003,938,46490
2003,938,69441
2001,940,70560
1991,941,5707
2005,941,34525
2006,941,43988
2005,941,52556
2005,941,53072
2003,942,6311
2003,942,8167
2012,943,14958
2012,943,55415
2001,944,2270
2008,945,2801
2006,945,27506
2004,949,28096
2004,949,37420
2004,949,64024
2006,949,65709
2014,950,46236
2002,951,4374
1993,951,6604
2000,951,16957
2000,951,22757
2000,951,25834
1993,951,32176
2000,951,42951
2000,951,52589
2007,951,58011
2007,951,59389
2003,951,60825
2006,951,67687
2004,951,78864
2012,952,11288
2004,953,60541
2000,954,62009
2005,955,20587
2005,955,28033
2003,956,1061
2003,956,3605
2003,956,4005
2003,956,22795
2003,956,26377
2002,956,28932
2008,956,31078
2003,956,34121
2008,956,65044
2007,957,1402
2009,957,15570
2013,957,22256
2007,957,52672
2013,957,70970
2013,959,6099
2006,959,8602
2013,959,11009
2000,959,33899
2013,959,37763
2013,959,46257
2000,959,55432
2006,959,73652
2013,959,77962
2013,959,78155
1987,961,1715
2012,961,3015
2006,961,30583
1987,961,49280
1987,961,51414
2012,961,68065
2000,962,21666
2000,962,36241
2005,963,41672
2005,963,52114
2006,964,65051
2001,965,7133
2003,965,55023
2006,966,48036
2006,966,48501
2006,966,52533
2006,967,46505
2005,967,53305
2004,968,20374
2003,968,57025
2007,970,6991
2007,970,9179
2016,972,11849
2010,973,3695
2012,973,14650
2010,973,26855
2010,973,39664
2010,973,64104
2009,974,24185
2015,974,36534
2009,974,37639
2013,974,52958
2015,974,59516
2004,975,6465
2011,976,68805
2000,977,20755
2011,978,13751
2011,978,60112
2005,979,13106
1997,980,6644
1997,980,17907
2015,980,56505
1997,980,72498
1999,980,78212
2005,984,74591
1976,986,32458
1976,986,34620
2009,987,29507
2005,987,56257
2004,989,5662
2004,989,9039
2004,989,20256
2004,989,26162
2004,989,26624
2006,989,27371
2004,989,27962
2004,989,39191
2004,989,51953
2006,989,57044
2004,989,58380
2004,989,73795
2006,992,3383
2008,992,6037
2001,992,27944
2014,992,30030
2011,992,30354
2004,993,3069
2004,993,27813
2004,993,75549
2003,994,54309
1998,995,1227
2006,996,4247
2006,996,4613
2005,996,7901
2005,996,9431
2005,996,14432
2005,996,28175
2005,996,31152
2007,996,36056
2001,996,59994
2005,996,64082
2007,996,70332
2015,998,13001
2006,998,15623
2006,998,57136
2005,999,37522
2000,1000,3563
2000,1000,57996
2000,1000,58573
2015,1002,2483
2015,1002,25898
2015,1002,31752
2015,1002,37022
2004,1002,64766
2015,1002,68346
2014,1002,77128
2003,1003,54723
2002,1003,66120
2006,1003,73684
2006,1004,12139
2006,1004,38131
2005,1006,29752
2005,1007,26698
2005,1007,46572
2013,1009,26655
2015,1010,8682
2015,1010,21062
2015,1010,75557
2006,1011,5989
2013,1012,9297
2016,1012,27487
2013,1012,52880
2013,1012,64947
2013,1012,78576
2005,1013,32424
2015,1013,41260
2010,1013,53301
2015,1013,58120
2005,1013,67861
2015,1013,69563
1997,1014,24194
1997,1014,44396
1993,1014,60711
2011,1016,5072
2008,1019,3334
1998,1019,6201
2004,1019,7219
1998,1019,11426
1998,1019,13818
2003,1019,18280
2004,1019,63796
1998,1019,79282
2016,1020,10664
2015,1020,13362
2014,1020,14557
2016,1020,23358
2014,1020,28543
2012,1020,33976
2014,1020,39983
2014,1020,50671
2014,1020,76888
2003,1021,6242
2003,1021,69470
2004,1023,5179
2007,1023,44011
2004,1023,75572
2004,1024,6862
2006,1024,28367
2004,1024,72585
2006,1025,31344
2011,1026,69014
2006,1030,1466
2006,1031,25930
2006,1032,5724
2003,1033,6810
2002,1034,32709
1997,1034,35887
2002,1035,3396
2004,1035,7757
2005,1035,34011
2002,1035,45035
2004,1035,51410
1998,1036,11519
1998,1036,39208
1998,1036,39293
1998,1037,9879
2001,1038,55335
2012,1039,47337
2012,1040,2511
2003,1040,33106
2000,1041,1935
1999,1043,13148
1999,1043,13514
1999,1043,60581
1993,1044,10299
1993,1044,14426
2004,1044,22558
2000,1044,51503
2016,1044,66489
2007,1046,11582
2007,1046,18257
2007,1046,45215
2007,1046,53610
2010,1047,9243
1998,1048,7279
1998,1048,14244
1998,1048,28741
1998,1048,30215
1998,1048,59518
2003,1049,51962
2001,1050,17030
2006,1050,23178
2006,1050,45515
2006,1050,55341
2001,1052,77145
2005,1053,1212
2004,1053,3930
2004,1053,35760
2005,1053,40430
2005,1053,59068
2004,1053,65070
2004,1053,71224
2015,1054,26648
2016,1054,36906
2000,1055,1325
2002,1055,15565
2004,1055,16132
1990,1055,46373
1986,1055,61446
2003,1055,63768
2000,1055,74623
2015,1057,43711
2004,1058,47051
2006,1059,6088
2006,1059,36255
2006,1059,77162
2006,1059,78174
2000,1060,14906
2000,1060,28151
2000,1060,28328
2003,1061,4005
2003,1061,8546
2006,1061,15283
2003,1061,16249
2003,1061,22795
2003,1061,26377
2003,1061,28021
2003,1061,33578
2004,1061,42432
2003,1061,48373
2002,1061,54602
2004,1061,55136
2003,1061,55736
2004,1061,58930
2003,1061,74706
2006,1062,6573
2005,1065,36883
2005,1065,39497
2004,1066,8513
2004,1067,28963
2006,1067,63876
2006,1069,34609
2006,1071,25397
2006,1071,50994
2015,1073,31162
2001,1075,3901
2003,1075,13723
2002,1075,27474
2001,1075,42558
2002,1075,63029
2001,1075,63565
2001,1075,77511
2002,1076,53925
2002,1076,70885
2004,1077,5511
2004,1077,13364
2006,1077,17903
2002,1078,10061
2004,1078,18712
2002,1078,63676
2004,1079,3614
2004,1079,62641
2010,1080,16238
2010,1080,23333
2006,1081,47739
2006,1082,40374
2008,1085,30821
2014,1085,46942
2006,1086,9559
2006,1086,29062
2006,1086,53946
2003,1087,1610
2003,1087,62401
2003,1087,64424
2006,1088,13465
2004,1088,27828
1998,1089,25443
1999,1089,32667
2012,1089,53795
1998,1090,23023
2012,1091,40054
2012,1091,41439
2012,1091,48103
2012,1091,53655
1997,1092,66441
2006,1093,8298
2005,1093,8486
2006,1093,23916
2006,1093,40357
2006,1093,41875
2014,1093,55177
2014,1093,56801
2006,1093,57263
2006,1093,63637
2006,1093,64793
2006,1093,67048
2002,1094,9573
2002,1094,39620
2011,1095,1467
2011,1095,4468
2012,1095,11504
2014,1095,20880
2012,1095,35573
2012,1095,48882
2014,1095,55146
2014,1095,62565
2011,1095,71002
1999,1096,34831
1999,1098,40919
2000,1099,68740
2005,1101,7487
2005,1101,66588
2000,1102,33286
2006,1102,34722
1994,1103,29659
2004,1105,14963
1992,1106,4799
2004,1106,7344
2004,1106,16321
1992,1106,28279
2001,1106,29079
2004,1106,45440
2001,1106,77899
2006,1107,1131
2002,1107,2635
2002,1107,3110
2005,1107,24960
2002,1107,28502
1991,1107,41558
1986,1107,52430
2014,1107,58408
2002,1107,62874
2002,1107,68110
2005,1109,2135
2006,1109,12663
2001,1110,2108
2001,1110,8865
2001,1110,10912
2004,1110,32106
2001,1110,41785
2001,1110,65368
2005,1111,27186
2006,1112,7772
2001,1112,9442
1998,1112,19768
2001,1112,26465
2001,1112,27017
2006,1112,35561
2006,1112,41040
2001,1112,71146
2004,1112,78117
2006,1113,79847
2006,1114,4493
2009,1114,10312
2004,1114,10388
2000,1114,12661
2015,1114,27383
2009,1114,29042
2013,1114,31656
2000,1114,53956
2004,1114,70111
2006,1114,76461
2006,1115,37708
2006,1115,38404
2003,1115,59078
2006,1116,34628
1995,1117,73172
2006,1118,15655
2006,1118,21746
2006,1118,40983
2006,1118,43558
2007,1119,55115
2014,1122,2233
2015,1122,4724
2015,1122,6233
2016,1122,33584
2016,1122,40705
2015,1122,59164
2007,1123,60371
2002,1124,20017
2000,1126,30894
2000,1126,36695
2006,1128,57656
2008,1129,27447
2008,1131,2597
2006,1131,10243
1998,1131,24879
2004,1131,28876
2006,1131,29800
2008,1131,61838
2006,1131,71272
2003,1131,75802
2016,1132,73163
2003,1134,30873
2003,1134,34482
2002,1134,36231
2003,1134,55490
2006,1134,59020
2006,1135,7117
2009,1135,15023
2008,1135,32996
2009,1135,35784
2009,1135,55947
2006,1135,56759
2006,1135,58814
2006,1135,61743
2005,1135,67127
2000,1136,2905
2002,1137,65944
2006,1138,1224
2006,1138,14319
2006,1138,20424
2005,1138,46572
2006,1138,51356
2006,1138,62973
2014,1140,70452
2006,1142,27313
1997,1142,52435
2004,1142,61628
2005,1145,7767
2005,1145,8662
2002,1147,59652
2001,1148,19679
2016,1149,5246
2012,1150,5045
2012,1150,74221
2003,1151,10069
2003,1151,48012
2003,1151,58483
2005,1152,29862
2009,1153,21394
1986,1157,57103
1974,1157,75020
2006,1159,2438
2016,1160,5883
2016,1160,80131
2002,1161,16280
2006,1161,18608
2006,1161,22176
1992,1161,27268
2003,1161,27801
2001,1161,33723
2001,1161,38113
2006,1161,43075
1992,1161,53172
2006,1161,53314
2006,1161,80057
2002,1162,9585
2002,1162,31184
2002,1162,48118
2011,1162,68737
2004,1163,34397
2009,1164,26687
2016,1164,57832
2000,1164,58952
2016,1164,62156
2006,1164,62755
2003,1165,25202
2003,1165,51558
2013,1166,21730
2009,1166,41968
2009,1166,45847
2012,1166,50739
2010,1166,53182
2009,1166,63534
1989,1167,13562
1989,1167,64813
2004,1168,30310
2013,1169,31363
2003,1170,2873
2003,1170,54124
2001,1171,68084
2015,1172,24442
2013,1172,57822
2004,1173,39711
2004,1173,51269
2004,1173,53095
2004,1173,71009
1997,1175,43017
2005,1176,8841
2005,1176,58369
2008,1177,34321
2004,1178,51651
2005,1179,41434
2001,1179,57887
2001,1179,68503
2003,1182,8522
2003,1182,28167
2004,1182,28295
2005,1182,48625
2005,1182,50649
2000,1183,67790
1994,1184,12378
1994,1184,15279
1994,1184,67767
2005,1185,11020
2006,1185,11857
2004,1185,22187
2004,1185,28862
2006,1185,35231
2006,1185,38308
2004,1185,42013
2006,1185,48040
2004,1185,56068
2006,1185,63259
2004,1186,11497
2004,1186,80256
2002,1187,12038
2006,1187,12916
2014,1187,27923
2014,1187,28572
2006,1187,29879
2014,1187,55501
2001,1189,67250
2012,1191,25760
2014,1191,63493
2009,1192,31929
2002,1194,7291
2002,1194,11240
2002,1194,12221
2004,1196,27316
2012,1197,49846
2014,1198,15913
2014,1198,16926
2014,1198,49653
2002,1198,51089
2006,1198,62376
2006,1198,66471
2001,1199,44082
2003,1202,14177
2005,1203,36133
2005,1203,54336
2006,1205,35195
2000,1206,21795
2006,1210,69296
2011,1211,37607
2005,1212,15558
2005,1212,59068
2016,1213,17200
2016,1213,25792
2016,1213,28920
2016,1213,37335
2016,1213,48100
2016,1213,50093
2016,1213,74064
2016,1213,77864
2002,1214,4882
2006,1214,39916
2006,1214,47112
2006,1214,53754
2002,1214,56396
2015,1216,35042
2005,1220,58911
2006,1222,49012
2006,1222,79329
2004,1223,9723
2004,1223,15792
2004,1223,61971
2006,1224,26698
2004,1225,22200
2004,1225,55787
2004,1225,74024
2006,1226,43610
1998,1227,21740
1999,1227,46489
1997,1227,63290
2005,1228,21039
2006,1229,52424
2006,1230,54581
2007,1231,12712
2016,1235,2156
2016,1235,54140
2004,1236,7627
2000,1236,20440
2002,1236,31634
2006,1236,79267
1997,1237,23755
1997,1237,60417
1999,1237,79322
2015,1238,31200
2005,1238,57123
2004,1239,21912
2005,1240,6167
2005,1240,9248
2005,1240,64658
2012,1241,4729
2005,1243,12999
2005,1245,27132
2000,1249,9563
2000,1249,44624
2012,1250,17764
2015,1252,65702
2001,1253,27504
1999,1253,56772
2006,1253,77142
2014,1254,10226
2009,1254,31656
2007,1254,34754
2003,1254,52600
2014,1254,53644
2014,1254,53714
2005,1254,54505
2006,1254,64473
2001,1257,21860
2001,1257,41863
2006,1258,35824
2004,1261,54835
2005,1262,77175
2005,1266,79959
2015,1270,11451
2004,1270,15116
2015,1270,26632
2012,1270,34221
2015,1270,38239
2012,1270,38606
2017,1270,45461
2001,1270,57981
2003,1272,10034
2003,1272,48658
2003,1272,76574
2001,1273,77603
2014,1274,52230
2014,1274,52555
2015,1274,59400
2012,1274,73648
2000,1275,9280
2009,1275,35186
2006,1275,37447
2009,1275,56906
2000,1275,64136
2002,1276,4963
2002,1276,78933
2004,1277,30019
2004,1277,31678
2004,1278,78889
2002,1279,53371
2015,1280,6619
2015,1280,21957
2016,1280,57921
2016,1280,62623
2015,1280,71242
1998,1282,56500
2003,1283,13312
2006,1285,10826
1999,1286,21843
1999,1286,28309
2006,1287,44740
2003,1288,57057
1978,1289,33932
1996,1290,60759
2014,1291,77367
2015,1292,14580
2006,1292,15241
2008,1292,41754
2004,1294,31785
2004,1294,41246
2007,1296,3279
2003,1296,8372
2006,1296,61347
2008,1297,26440
2004,1298,2001
2004,1298,62434
2003,1299,22679
2001,1299,52298
2005,1299,52565
2011,1301,4781
2011,1301,8458
2011,1301,46902
2004,1302,1458
2004,1302,4242
2005,1302,26481
2005,1302,28023
2004,1302,58173
2003,1302,65227
2006,1304,73012
2010,1305,1695
2003,1305,2497
2014,1305,2733
2010,1305,3167
2011,1305,5217
1994,1305,11913
2015,1305,13461
2007,1305,30774
2004,1305,33338
2004,1305,52655
1999,1305,53992
2008,1305,55608
1999,1305,55829
2007,1305,58198
2011,1305,61357
1994,1305,66149
2016,1305,66593
2008,1305,69123
1994,1305,79832
2002,1306,69873
2003,1308,49271
1999,1309,26297
2006,1311,10879
2006,1312,47663
2006,1312,48501
2004,1316,30096
2004,1317,8733
1997,1317,40503
1997,1317,48768
2004,1317,63695
2006,1317,67960
2012,1320,62194
2011,1321,37606
1991,1321,54085
2011,1321,69014
1991,1321,75773
2003,1322,33335
2002,1322,38762
1999,1322,51584
1999,1322,59450
1999,1322,60549
1999,1322,61437
2003,1323,3605
2003,1323,13108
2003,1323,22795
2003,1323,26208
2003,1323,39104
2003,1323,48373
2003,1323,52207
2003,1323,55736
2008,1325,5362
2012,1325,6120
2008,1325,8072
1993,1325,14530
2003,1325,23672
2001,1325,26681
2005,1325,28118
2002,1325,29322
1998,1325,40459
2014,1325,44035
2001,1325,58475
2012,1325,58529
2002,1325,62684
2003,1325,63768
2006,1327,24484
2003,1327,46111
2003,1327,72593
2006,1327,76488
2000,1328,66997
2014,1329,4358
2016,1329,52376
2015,1329,53284
2016,1329,56670
2005,1332,20060
2002,1333,62653
1996,1334,14168
1996,1334,30209
1996,1334,62906
2016,1335,8980
2016,1335,19203
2002,1335,26982
2016,1335,29110
2016,1336,2473
2016,1336,36089
2006,1337,20937
2006,1337,41111
2012,1338,2868
2012,1338,40133
2006,1339,12002
2004,1339,13167
2000,1340,4521
2001,1340,13926
2006,1340,19103
2006,1340,57075
2003,1341,30449
2004,1341,30930
2003,1341,58266
2000,1342,66063
2006,1342,76545
2005,1343,1863
2011,1343,10526
2016,1343,12178
2004,1343,21506
2009,1343,26688
2004,1343,55970
2009,1343,58508
2004,1343,66865
2009,1343,67664
2004,1343,77927
2001,1344,5284
2004,1345,26568
2002,1345,30096
2006,1345,33643
2002,1345,36282
1992,1346,52426
1992,1346,61079
1992,1346,64957
2005,1347,27498
2003,1347,37521
2005,1347,53057
2006,1347,53749
2005,1347,75453
2015,1349,63638
2005,1350,16642
2005,1350,25699
2005,1350,63780
2015,1351,1397
2014,1351,3389
1996,1351,4946
1996,1351,19817
1996,1351,23056
2009,1351,26343
2013,1351,27056
1996,1351,30765
2016,1351,32899
2009,1351,35017
2010,1351,35030
2017,1351,43540
2010,1351,51664
1996,1351,52392
2013,1351,54896
2014,1351,55155
2013,1351,55938
2006,1352,15968
2006,1353,4665
2006,1353,29389
2005,1353,75629
2000,1354,39931
2000,1354,74337
2001,1356,5175
2001,1356,77364
2004,1357,23207
2004,1357,33626
1986,1358,26550
1986,1358,38934
1977,1358,56515
2002,1359,22827
1999,1359,51805
2014,1359,80185
2005,1360,10870
2006,1360,26146
2005,1360,32027
2006,1360,52914
2006,1360,70158
2002,1361,28929
2002,1361,78159
2003,1363,77975
2001,1364,16232
2001,1364,20393
2001,1364,38644
2001,1364,69537
1999,1367,53106
1999,1367,73223
2003,1368,37575
2006,1368,47963
2003,1368,49738
2004,1368,69141
2009,1369,6485
2009,1369,28461
2009,1369,51807
2003,1371,27690
2003,1371,36822
2002,1373,5099
2002,1373,20393
2002,1374,26267
1998,1374,37994
1998,1374,54248
1999,1374,54361
1999,1374,60438
2001,1374,71363
2000,1375,5968
2002,1375,21496
2011,1375,22164
2011,1375,29466
2016,1375,32092
2009,1375,33415
2009,1375,34866
2001,1375,52579
2001,1375,53534
2001,1375,55053
2000,1375,59687
2015,1376,48356
2009,1377,65187
2001,1378,57714
2005,1378,74681
2002,1379,53737
2003,1379,65931
2002,1380,59537
2002,1380,77757
2005,1381,2206
2006,1382,72335
2002,1384,33989
2006,1384,43962
1983,1386,15003
1977,1387,2636
2009,1387,2987
1977,1387,44723
1999,1387,46641
2003,1387,52256
1977,1387,55844
1994,1387,75534
1996,1388,1988
2000,1388,26908
2006,1388,33008
2001,1388,51808
2001,1388,52550
2015,1388,78217
2003,1389,63649
2006,1389,64006
2006,1390,32831
2006,1390,68562
2005,1392,33834
2000,1392,43038
2003,1392,76740
2003,1392,77035
